Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Contribution,Demand_Change,Demand_Growth
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-21,16,5.0,0.0152963671128107,8.0,1.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-21,11,6.0,0.0105162523900573,6.0,1.2
P1,172,Nike Women's Tempo Shorts,2015-06-21,10,7.0,0.0095602294455066,7.0,2.333333333333333
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-21,9,8.0,0.008604206500956,9.0,
P1,276,Under Armour Women's Ignite Slide,2015-06-21,6,9.0,0.005736137667304,-1.0,-0.1428571428571428
P1,273,Under Armour Kids' Mercenary Slide,2015-06-21,2,10.0,0.0019120458891013,-4.0,-0.6666666666666666
P1,365,Perfect Fitness Perfect Rip Deck,2015-06-28,529,1.0,0.5470527404343329,-50.0,-0.0863557858376511
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-28,250,2.0,0.2585315408479834,-4.0,-0.0157480314960629
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-28,135,3.0,0.139607032057911,2.0,0.0150375939849624
P1,278,Under Armour Men's Compression EV SL Slide,2015-06-28,14,4.0,0.014477766287487,-12.0,-0.4615384615384615
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-28,9,5.0,0.0093071354705274,0.0,0.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-28,8,6.0,0.0082730093071354,-8.0,-0.5
P1,172,Nike Women's Tempo Shorts,2015-06-28,7,7.0,0.0072388831437435,-3.0,-0.3
P1,273,Under Armour Kids' Mercenary Slide,2015-06-28,7,7.0,0.0072388831437435,5.0,2.5
P1,276,Under Armour Women's Ignite Slide,2015-06-28,4,8.0,0.0041365046535677,-2.0,-0.3333333333333333
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-28,4,8.0,0.0041365046535677,-7.0,-0.6363636363636364
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-05,526,1.0,0.5126705653021443,-3.0,-0.0056710775047258
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-05,303,2.0,0.2953216374269006,53.0,0.212
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-05,159,3.0,0.1549707602339181,24.0,0.1777777777777777
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-05,11,4.0,0.0107212475633528,-3.0,-0.2142857142857142
P1,172,Nike Women's Tempo Shorts,2015-07-05,6,5.0,0.0058479532163742,-1.0,-0.1428571428571428
P1,276,Under Armour Women's Ignite Slide,2015-07-05,6,5.0,0.0058479532163742,2.0,0.5
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-05,5,6.0,0.0048732943469785,-3.0,-0.375
P1,273,Under Armour Kids' Mercenary Slide,2015-07-05,5,6.0,0.0048732943469785,-2.0,-0.2857142857142857
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-05,5,6.0,0.0048732943469785,1.0,0.25
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-05,0,7.0,0.0,-9.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-12,469,1.0,0.5165198237885462,-57.0,-0.1083650190114068
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-12,236,2.0,0.2599118942731278,-67.0,-0.2211221122112211
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-12,156,3.0,0.171806167400881,-3.0,-0.0188679245283018
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-12,13,4.0,0.01431718061674,8.0,1.6
P1,172,Nike Women's Tempo Shorts,2015-07-12,9,5.0,0.0099118942731277,3.0,0.5
P1,273,Under Armour Kids' Mercenary Slide,2015-07-12,9,5.0,0.0099118942731277,4.0,0.8
P1,276,Under Armour Women's Ignite Slide,2015-07-12,6,6.0,0.0066079295154185,0.0,0.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-12,5,7.0,0.0055066079295154,5.0,
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-12,5,7.0,0.0055066079295154,-6.0,-0.5454545454545454
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-12,0,8.0,0.0,-5.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-19,567,1.0,0.54,98.0,0.208955223880597
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-19,248,2.0,0.2361904761904762,12.0,0.0508474576271186
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-19,169,3.0,0.1609523809523809,13.0,0.0833333333333333
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-19,17,4.0,0.0161904761904761,12.0,2.4
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-19,14,5.0,0.0133333333333333,14.0,
P1,172,Nike Women's Tempo Shorts,2015-07-19,13,6.0,0.0123809523809523,4.0,0.4444444444444444
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-19,13,6.0,0.0123809523809523,0.0,0.0
P1,276,Under Armour Women's Ignite Slide,2015-07-19,5,7.0,0.0047619047619047,-1.0,-0.1666666666666666
P1,273,Under Armour Kids' Mercenary Slide,2015-07-19,4,8.0,0.0038095238095238,-5.0,-0.5555555555555556
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-19,0,9.0,0.0,-5.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-26,463,1.0,0.5346420323325635,-104.0,-0.18342151675485
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-26,206,2.0,0.2378752886836027,-42.0,-0.1693548387096774
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-26,149,3.0,0.1720554272517321,-20.0,-0.1183431952662721
P1,172,Nike Women's Tempo Shorts,2015-07-26,10,4.0,0.0115473441108545,-3.0,-0.2307692307692307
P1,273,Under Armour Kids' Mercenary Slide,2015-07-26,9,5.0,0.010392609699769,5.0,1.25
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-26,8,6.0,0.0092378752886836,8.0,
P1,276,Under Armour Women's Ignite Slide,2015-07-26,8,6.0,0.0092378752886836,3.0,0.6
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-26,5,7.0,0.0057736720554272,-9.0,-0.6428571428571429
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-26,5,7.0,0.0057736720554272,-8.0,-0.6153846153846154
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-26,3,8.0,0.0034642032332563,-14.0,-0.8235294117647058
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-02,503,1.0,0.5351063829787234,40.0,0.0863930885529157
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-02,248,2.0,0.2638297872340425,42.0,0.203883495145631
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-02,139,3.0,0.1478723404255319,-10.0,-0.0671140939597315
P1,273,Under Armour Kids' Mercenary Slide,2015-08-02,11,4.0,0.0117021276595744,2.0,0.2222222222222222
P1,276,Under Armour Women's Ignite Slide,2015-08-02,10,5.0,0.0106382978723404,2.0,0.25
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-02,10,5.0,0.0106382978723404,7.0,2.333333333333333
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-02,10,5.0,0.0106382978723404,5.0,1.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-02,7,6.0,0.0074468085106382,2.0,0.4
P1,172,Nike Women's Tempo Shorts,2015-08-02,2,7.0,0.002127659574468,-8.0,-0.8
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-02,0,8.0,0.0,-8.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-09,535,1.0,0.5398587285570131,32.0,0.0636182902584493
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-09,236,2.0,0.2381432896064581,-12.0,-0.0483870967741935
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-09,164,3.0,0.1654894046417759,25.0,0.1798561151079136
P1,276,Under Armour Women's Ignite Slide,2015-08-09,26,4.0,0.0262361251261352,16.0,1.6
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-09,11,5.0,0.0110998990918264,4.0,0.5714285714285714
P1,172,Nike Women's Tempo Shorts,2015-08-09,9,6.0,0.0090817356205852,7.0,3.5
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-09,7,7.0,0.007063572149344,7.0,
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-09,3,8.0,0.0030272452068617,-7.0,-0.7
P1,273,Under Armour Kids' Mercenary Slide,2015-08-09,0,9.0,0.0,-11.0,-1.0
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-09,0,9.0,0.0,-10.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-16,575,1.0,0.5620723362658846,40.0,0.0747663551401869
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-16,254,2.0,0.2482893450635386,18.0,0.0762711864406779
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-16,148,3.0,0.1446725317693059,-16.0,-0.0975609756097561
P1,273,Under Armour Kids' Mercenary Slide,2015-08-16,12,4.0,0.0117302052785923,12.0,
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-16,11,5.0,0.010752688172043,4.0,0.5714285714285714
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-16,8,6.0,0.0078201368523949,5.0,1.6666666666666667
P1,276,Under Armour Women's Ignite Slide,2015-08-16,6,7.0,0.0058651026392961,-20.0,-0.7692307692307693
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-16,6,7.0,0.0058651026392961,6.0,
P1,172,Nike Women's Tempo Shorts,2015-08-16,2,8.0,0.0019550342130987,-7.0,-0.7777777777777778
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-16,1,9.0,0.0009775171065493,-10.0,-0.9090909090909092
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-23,484,1.0,0.5015544041450777,-91.0,-0.1582608695652174
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-23,276,2.0,0.2860103626943005,22.0,0.0866141732283464
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-23,146,3.0,0.1512953367875647,-2.0,-0.0135135135135135
P1,276,Under Armour Women's Ignite Slide,2015-08-23,17,4.0,0.0176165803108808,11.0,1.8333333333333333
P1,172,Nike Women's Tempo Shorts,2015-08-23,12,5.0,0.0124352331606217,10.0,5.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-23,12,5.0,0.0124352331606217,4.0,0.5
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-23,7,6.0,0.0072538860103626,1.0,0.1666666666666666
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-23,6,7.0,0.0062176165803108,5.0,5.0
P1,273,Under Armour Kids' Mercenary Slide,2015-08-23,5,8.0,0.005181347150259,-7.0,-0.5833333333333334
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-23,0,9.0,0.0,-11.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-30,587,1.0,0.5732421875,103.0,0.2128099173553719
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-30,226,2.0,0.220703125,-50.0,-0.181159420289855
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-30,157,3.0,0.1533203125,11.0,0.0753424657534246
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-30,16,4.0,0.015625,4.0,0.3333333333333333
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-30,14,5.0,0.013671875,7.0,1.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-30,10,6.0,0.009765625,4.0,0.6666666666666666
P1,276,Under Armour Women's Ignite Slide,2015-08-30,5,7.0,0.0048828125,-12.0,-0.7058823529411765
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-30,4,8.0,0.00390625,4.0,
P1,273,Under Armour Kids' Mercenary Slide,2015-08-30,3,9.0,0.0029296875,-2.0,-0.4
P1,172,Nike Women's Tempo Shorts,2015-08-30,2,10.0,0.001953125,-10.0,-0.8333333333333334
P1,365,Perfect Fitness Perfect Rip Deck,2015-09-06,511,1.0,0.5024582104228122,-76.0,-0.1294718909710391
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-06,259,2.0,0.2546705998033431,33.0,0.1460176991150442
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-09-06,168,3.0,0.1651917404129793,11.0,0.0700636942675159
P1,172,Nike Women's Tempo Shorts,2015-09-06,25,4.0,0.0245821042281219,23.0,11.5
P1,273,Under Armour Kids' Mercenary Slide,2015-09-06,17,5.0,0.0167158308751229,14.0,4.666666666666667
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-09-06,13,6.0,0.0127826941986234,-3.0,-0.1875
P1,278,Under Armour Men's Compression EV SL Slide,2015-09-06,10,7.0,0.0098328416912487,-4.0,-0.2857142857142857
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-09-06,9,8.0,0.0088495575221238,-1.0,-0.1
P1,276,Under Armour Women's Ignite Slide,2015-09-06,3,9.0,0.0029498525073746,-2.0,-0.4
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-06,2,10.0,0.0019665683382497,-2.0,-0.5
P1,365,Perfect Fitness Perfect Rip Deck,2015-09-13,571,1.0,0.5500963391136802,60.0,0.1174168297455968
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-13,251,2.0,0.2418111753371869,-8.0,-0.0308880308880308
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-09-13,153,3.0,0.1473988439306358,-15.0,-0.0892857142857142
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-09-13,16,4.0,0.0154142581888246,3.0,0.2307692307692307
P1,172,Nike Women's Tempo Shorts,2015-09-13,15,5.0,0.0144508670520231,-10.0,-0.4
P1,273,Under Armour Kids' Mercenary Slide,2015-09-13,10,6.0,0.0096339113680154,-7.0,-0.4117647058823529
P1,276,Under Armour Women's Ignite Slide,2015-09-13,10,6.0,0.0096339113680154,7.0,2.333333333333333
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-13,9,7.0,0.0086705202312138,7.0,3.5
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-09-13,3,8.0,0.0028901734104046,-6.0,-0.6666666666666666
P1,278,Under Armour Men's Compression EV SL Slide,2015-09-13,0,9.0,0.0,-10.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-09-20,428,1.0,0.513189448441247,-143.0,-0.2504378283712785
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-20,231,2.0,0.276978417266187,-20.0,-0.0796812749003984
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-09-20,143,3.0,0.171462829736211,-10.0,-0.065359477124183
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-20,10,4.0,0.0119904076738609,1.0,0.1111111111111111
P1,172,Nike Women's Tempo Shorts,2015-09-20,6,5.0,0.0071942446043165,-9.0,-0.6
P1,278,Under Armour Men's Compression EV SL Slide,2015-09-20,6,5.0,0.0071942446043165,6.0,
P1,276,Under Armour Women's Ignite Slide,2015-09-20,4,6.0,0.0047961630695443,-6.0,-0.6
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-09-20,4,6.0,0.0047961630695443,-12.0,-0.75
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-09-20,2,7.0,0.0023980815347721,-1.0,-0.3333333333333333
P1,273,Under Armour Kids' Mercenary Slide,2015-09-20,0,8.0,0.0,-10.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-09-27,571,1.0,0.5396975425330813,143.0,0.3341121495327103
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-09-27,279,2.0,0.2637051039697543,48.0,0.2077922077922078
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-09-27,171,3.0,0.161625708884688,28.0,0.1958041958041958
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-09-27,13,4.0,0.0122873345935727,11.0,5.5
P1,278,Under Armour Men's Compression EV SL Slide,2015-09-27,10,5.0,0.0094517958412098,4.0,0.6666666666666666
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-09-27,5,6.0,0.0047258979206049,-5.0,-0.5
P1,276,Under Armour Women's Ignite Slide,2015-09-27,5,6.0,0.0047258979206049,1.0,0.25
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-09-27,3,7.0,0.0028355387523629,-1.0,-0.25
P1,273,Under Armour Kids' Mercenary Slide,2015-09-27,1,8.0,0.0009451795841209,1.0,
P1,172,Nike Women's Tempo Shorts,2015-09-27,0,9.0,0.0,-6.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-10-04,486,1.0,0.4821428571428571,-85.0,-0.148861646234676
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-04,282,2.0,0.2797619047619047,3.0,0.010752688172043
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-04,175,3.0,0.1736111111111111,4.0,0.023391812865497
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-04,21,4.0,0.0208333333333333,16.0,3.2
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-10-04,17,5.0,0.0168650793650793,4.0,0.3076923076923077
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-10-04,12,6.0,0.0119047619047619,9.0,3.0
P1,273,Under Armour Kids' Mercenary Slide,2015-10-04,7,7.0,0.0069444444444444,6.0,6.0
P1,278,Under Armour Men's Compression EV SL Slide,2015-10-04,7,7.0,0.0069444444444444,-3.0,-0.3
P1,172,Nike Women's Tempo Shorts,2015-10-04,1,8.0,0.0009920634920634,1.0,
P1,276,Under Armour Women's Ignite Slide,2015-10-04,0,9.0,0.0,-5.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-10-11,545,1.0,0.5595482546201233,59.0,0.1213991769547325
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-11,238,2.0,0.24435318275154,-44.0,-0.1560283687943262
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-11,150,3.0,0.1540041067761807,-25.0,-0.1428571428571428
P1,172,Nike Women's Tempo Shorts,2015-10-11,23,4.0,0.0236139630390143,22.0,22.0
P1,273,Under Armour Kids' Mercenary Slide,2015-10-11,5,5.0,0.0051334702258726,-2.0,-0.2857142857142857
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-10-11,5,5.0,0.0051334702258726,-7.0,-0.5833333333333334
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-10-11,3,6.0,0.0030800821355236,-14.0,-0.8235294117647058
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-11,2,7.0,0.002053388090349,-19.0,-0.9047619047619048
P1,278,Under Armour Men's Compression EV SL Slide,2015-10-11,2,7.0,0.002053388090349,-5.0,-0.7142857142857143
P1,276,Under Armour Women's Ignite Slide,2015-10-11,1,8.0,0.0010266940451745,1.0,
P1,365,Perfect Fitness Perfect Rip Deck,2015-10-18,431,1.0,0.4710382513661202,-114.0,-0.2091743119266055
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-18,293,2.0,0.3202185792349726,55.0,0.2310924369747899
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-18,146,3.0,0.1595628415300546,-4.0,-0.0266666666666666
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-10-18,14,4.0,0.0153005464480874,11.0,3.6666666666666665
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-18,9,5.0,0.0098360655737704,7.0,3.5
P1,276,Under Armour Women's Ignite Slide,2015-10-18,8,6.0,0.0087431693989071,7.0,7.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-10-18,7,7.0,0.0076502732240437,2.0,0.4
P1,172,Nike Women's Tempo Shorts,2015-10-18,6,8.0,0.0065573770491803,-17.0,-0.7391304347826086
P1,273,Under Armour Kids' Mercenary Slide,2015-10-18,1,9.0,0.0010928961748633,-4.0,-0.8
P1,278,Under Armour Men's Compression EV SL Slide,2015-10-18,0,10.0,0.0,-2.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-10-25,485,1.0,0.5181623931623932,54.0,0.1252900232018561
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-10-25,270,2.0,0.2884615384615384,-23.0,-0.0784982935153583
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-10-25,134,3.0,0.1431623931623931,-12.0,-0.0821917808219178
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-10-25,15,4.0,0.016025641025641,8.0,1.1428571428571428
P1,273,Under Armour Kids' Mercenary Slide,2015-10-25,14,5.0,0.0149572649572649,13.0,13.0
P1,172,Nike Women's Tempo Shorts,2015-10-25,7,6.0,0.0074786324786324,1.0,0.1666666666666666
P1,278,Under Armour Men's Compression EV SL Slide,2015-10-25,5,7.0,0.0053418803418803,5.0,
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-10-25,3,8.0,0.0032051282051282,-11.0,-0.7857142857142857
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-10-25,3,8.0,0.0032051282051282,-6.0,-0.6666666666666666
P1,276,Under Armour Women's Ignite Slide,2015-10-25,0,9.0,0.0,-8.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-11-01,481,1.0,0.4715686274509804,-4.0,-0.0082474226804123
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-01,319,2.0,0.3127450980392157,49.0,0.1814814814814815
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-11-01,165,3.0,0.1617647058823529,31.0,0.2313432835820895
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-11-01,11,4.0,0.0107843137254901,8.0,2.6666666666666665
P1,273,Under Armour Kids' Mercenary Slide,2015-11-01,11,4.0,0.0107843137254901,-3.0,-0.2142857142857142
P1,278,Under Armour Men's Compression EV SL Slide,2015-11-01,11,4.0,0.0107843137254901,6.0,1.2
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-11-01,9,5.0,0.0088235294117647,-6.0,-0.4
P1,276,Under Armour Women's Ignite Slide,2015-11-01,7,6.0,0.0068627450980392,7.0,
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-01,4,7.0,0.0039215686274509,1.0,0.3333333333333333
P1,172,Nike Women's Tempo Shorts,2015-11-01,2,8.0,0.0019607843137254,-5.0,-0.7142857142857143
P1,365,Perfect Fitness Perfect Rip Deck,2015-11-08,523,1.0,0.5336734693877551,42.0,0.0873180873180873
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-08,251,2.0,0.2561224489795918,-68.0,-0.2131661442006269
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-11-08,169,3.0,0.1724489795918367,4.0,0.0242424242424242
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-11-08,14,4.0,0.0142857142857142,5.0,0.5555555555555556
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-11-08,8,5.0,0.0081632653061224,-3.0,-0.2727272727272727
P1,278,Under Armour Men's Compression EV SL Slide,2015-11-08,7,6.0,0.0071428571428571,-4.0,-0.3636363636363636
P1,276,Under Armour Women's Ignite Slide,2015-11-08,5,7.0,0.0051020408163265,-2.0,-0.2857142857142857
P1,172,Nike Women's Tempo Shorts,2015-11-08,2,8.0,0.0020408163265306,0.0,0.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-08,1,9.0,0.0010204081632653,-3.0,-0.75
P1,273,Under Armour Kids' Mercenary Slide,2015-11-08,0,10.0,0.0,-11.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-11-15,513,1.0,0.5504291845493562,-10.0,-0.0191204588910133
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-15,209,2.0,0.2242489270386266,-42.0,-0.1673306772908366
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-11-15,154,3.0,0.1652360515021459,-15.0,-0.0887573964497041
P1,276,Under Armour Women's Ignite Slide,2015-11-15,20,4.0,0.0214592274678111,15.0,3.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-11-15,12,5.0,0.0128755364806866,4.0,0.5
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-11-15,8,6.0,0.0085836909871244,7.0,7.0
P1,172,Nike Women's Tempo Shorts,2015-11-15,6,7.0,0.0064377682403433,4.0,2.0
P1,273,Under Armour Kids' Mercenary Slide,2015-11-15,6,7.0,0.0064377682403433,6.0,
P1,278,Under Armour Men's Compression EV SL Slide,2015-11-15,4,8.0,0.0042918454935622,-3.0,-0.4285714285714285
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-11-15,0,9.0,0.0,-14.0,-1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-11-22,506,1.0,0.5065065065065065,-7.0,-0.0136452241715399
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-11-22,281,2.0,0.2812812812812812,72.0,0.3444976076555024
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-11-22,160,3.0,0.1601601601601601,6.0,0.0389610389610389
P1,276,Under Armour Women's Ignite Slide,2015-11-22,14,4.0,0.014014014014014,-6.0,-0.3
