Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Demand_Rank,Demand_Last_Week,Demand_Change,Demand_Growth,Plant_Weekly_Demand,Demand_Contribution,Demand_Contribution_Pct,Cumulative_Contribution
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-10,11,6.0,3.0,8.0,2.6666666666666665,973,0.011305241521068859,1.13,0.9917780061664954
P1,278,Under Armour Men's Compression EV SL Slide,2015-05-10,5,7.0,1.0,4.0,4.0,973,0.0051387461459403904,0.51,0.9969167523124358
P1,276,Under Armour Women's Ignite Slide,2015-05-10,2,8.0,5.0,-3.0,-0.6,973,0.0020554984583761563,0.21,0.998972250770812
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-05-10,1,9.0,17.0,-16.0,-0.9411764705882353,973,0.0010277492291880781,0.1,1.0
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-05-10,0,10.0,5.0,-5.0,-1.0,973,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-05-17,546,1.0,466.0,80.0,0.17167381974248927,1028,0.5311284046692607,53.11,0.5311284046692607
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-17,280,2.0,325.0,-45.0,-0.13846153846153847,1028,0.2723735408560311,27.24,0.8035019455252919
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-17,141,3.0,132.0,9.0,0.06818181818181818,1028,0.13715953307392997,13.72,0.9406614785992218
P1,273,Under Armour Kids' Mercenary Slide,2015-05-17,16,4.0,15.0,1.0,0.06666666666666667,1028,0.01556420233463035,1.56,0.9562256809338521
P1,276,Under Armour Women's Ignite Slide,2015-05-17,11,5.0,2.0,9.0,4.5,1028,0.010700389105058366,1.07,0.9669260700389105
P1,278,Under Armour Men's Compression EV SL Slide,2015-05-17,11,5.0,5.0,6.0,1.2,1028,0.010700389105058366,1.07,0.9776264591439688
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-05-17,9,6.0,1.0,8.0,8.0,1028,0.008754863813229572,0.88,0.9863813229571984
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-17,6,7.0,11.0,-5.0,-0.45454545454545453,1028,0.005836575875486381,0.58,0.9922178988326849
P1,172,Nike Women's Tempo Shorts,2015-05-17,4,8.0,16.0,-12.0,-0.75,1028,0.0038910505836575876,0.39,0.9961089494163424
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-05-17,4,8.0,0.0,4.0,,1028,0.0038910505836575876,0.39,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-05-24,489,1.0,546.0,-57.0,-0.1043956043956044,1013,0.4827245804540967,48.27,0.4827245804540967
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-24,309,2.0,280.0,29.0,0.10357142857142858,1013,0.3050345508390918,30.5,0.7877591312931885
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-24,166,3.0,141.0,25.0,0.1773049645390071,1013,0.16386969397828233,16.39,0.9516288252714709
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-05-24,13,4.0,9.0,4.0,0.4444444444444444,1013,0.012833168805528134,1.28,0.964461994076999
P1,278,Under Armour Men's Compression EV SL Slide,2015-05-24,9,5.0,11.0,-2.0,-0.18181818181818182,1013,0.008884501480750246,0.89,0.9733464955577492
P1,273,Under Armour Kids' Mercenary Slide,2015-05-24,8,6.0,16.0,-8.0,-0.5,1013,0.007897334649555774,0.79,0.981243830207305
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-24,7,7.0,6.0,1.0,0.16666666666666666,1013,0.006910167818361303,0.69,0.9881539980256663
P1,276,Under Armour Women's Ignite Slide,2015-05-24,6,8.0,11.0,-5.0,-0.45454545454545453,1013,0.005923000987166831,0.59,0.9940769990128332
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-05-24,5,9.0,4.0,1.0,0.25,1013,0.004935834155972359,0.49,0.9990128331688055
P1,172,Nike Women's Tempo Shorts,2015-05-24,1,10.0,4.0,-3.0,-0.75,1013,0.0009871668311944718,0.1,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-05-31,498,1.0,489.0,9.0,0.018404907975460124,998,0.49899799599198397,49.9,0.49899799599198397
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-05-31,296,2.0,309.0,-13.0,-0.042071197411003236,998,0.2965931863727455,29.66,0.7955911823647295
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-05-31,154,3.0,166.0,-12.0,-0.07228915662650602,998,0.15430861723446893,15.43,0.9498997995991985
P1,172,Nike Women's Tempo Shorts,2015-05-31,13,4.0,1.0,12.0,12.0,998,0.013026052104208416,1.3,0.9629258517034068
P1,276,Under Armour Women's Ignite Slide,2015-05-31,9,5.0,6.0,3.0,0.5,998,0.009018036072144289,0.9,0.9719438877755511
P1,278,Under Armour Men's Compression EV SL Slide,2015-05-31,9,5.0,9.0,0.0,0.0,998,0.009018036072144289,0.9,0.9809619238476954
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-05-31,8,6.0,7.0,1.0,0.14285714285714285,998,0.008016032064128256,0.8,0.9889779559118237
P1,273,Under Armour Kids' Mercenary Slide,2015-05-31,6,7.0,8.0,-2.0,-0.25,998,0.006012024048096192,0.6,0.9949899799599199
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-05-31,3,8.0,5.0,-2.0,-0.4,998,0.003006012024048096,0.3,0.9979959919839679
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-05-31,2,9.0,13.0,-11.0,-0.8461538461538461,998,0.002004008016032064,0.2,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-06-07,497,1.0,498.0,-1.0,-0.002008032128514056,1034,0.48065764023210833,48.07,0.48065764023210833
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-07,334,2.0,296.0,38.0,0.12837837837837837,1034,0.3230174081237911,32.3,0.8036750483558994
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-07,163,3.0,154.0,9.0,0.05844155844155844,1034,0.1576402321083172,15.76,0.9613152804642167
P1,172,Nike Women's Tempo Shorts,2015-06-07,10,4.0,13.0,-3.0,-0.23076923076923078,1034,0.009671179883945842,0.97,0.9709864603481625
P1,273,Under Armour Kids' Mercenary Slide,2015-06-07,10,4.0,6.0,4.0,0.6666666666666666,1034,0.009671179883945842,0.97,0.9806576402321083
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-07,10,4.0,3.0,7.0,2.3333333333333335,1034,0.009671179883945842,0.97,0.9903288201160542
P1,278,Under Armour Men's Compression EV SL Slide,2015-06-07,5,5.0,9.0,-4.0,-0.4444444444444444,1034,0.004835589941972921,0.48,0.995164410058027
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-07,4,6.0,8.0,-4.0,-0.5,1034,0.0038684719535783366,0.39,0.9990328820116054
P1,276,Under Armour Women's Ignite Slide,2015-06-07,1,7.0,9.0,-8.0,-0.8888888888888888,1034,0.0009671179883945841,0.1,1.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-07,0,8.0,2.0,-2.0,-1.0,1034,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-06-14,419,1.0,497.0,-78.0,-0.15694164989939638,937,0.4471718249733191,44.72,0.4471718249733191
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-14,309,2.0,334.0,-25.0,-0.0748502994011976,937,0.3297758804695838,32.98,0.7769477054429028
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-14,174,3.0,163.0,11.0,0.06748466257668712,937,0.18569903948772679,18.57,0.9626467449306296
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-14,8,4.0,0.0,8.0,,937,0.008537886872998933,0.85,0.9711846318036286
P1,276,Under Armour Women's Ignite Slide,2015-06-14,7,5.0,1.0,6.0,6.0,937,0.007470651013874066,0.75,0.9786552828175027
P1,273,Under Armour Kids' Mercenary Slide,2015-06-14,6,6.0,10.0,-4.0,-0.4,937,0.0064034151547491995,0.64,0.9850586979722519
P1,278,Under Armour Men's Compression EV SL Slide,2015-06-14,6,6.0,5.0,1.0,0.2,937,0.0064034151547491995,0.64,0.991462113127001
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-14,5,7.0,10.0,-5.0,-0.5,937,0.005336179295624333,0.53,0.9967982924226254
P1,172,Nike Women's Tempo Shorts,2015-06-14,3,8.0,10.0,-7.0,-0.7,937,0.0032017075773745998,0.32,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-14,0,9.0,4.0,-4.0,-1.0,937,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-06-21,579,1.0,419.0,160.0,0.3818615751789976,1046,0.5535372848948374,55.35,0.5535372848948374
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-21,254,2.0,309.0,-55.0,-0.1779935275080906,1046,0.24282982791587,24.28,0.7963671128107075
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-21,133,3.0,174.0,-41.0,-0.23563218390804597,1046,0.12715105162523901,12.72,0.9235181644359465
P1,278,Under Armour Men's Compression EV SL Slide,2015-06-21,26,4.0,6.0,20.0,3.3333333333333335,1046,0.0248565965583174,2.49,0.9483747609942639
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-21,16,5.0,8.0,8.0,1.0,1046,0.015296367112810707,1.53,0.9636711281070746
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-21,11,6.0,5.0,6.0,1.2,1046,0.010516252390057362,1.05,0.9741873804971319
P1,172,Nike Women's Tempo Shorts,2015-06-21,10,7.0,3.0,7.0,2.3333333333333335,1046,0.009560229445506692,0.96,0.9837476099426387
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-21,9,8.0,0.0,9.0,,1046,0.008604206500956023,0.86,0.9923518164435946
P1,276,Under Armour Women's Ignite Slide,2015-06-21,6,9.0,7.0,-1.0,-0.14285714285714285,1046,0.0057361376673040155,0.57,0.9980879541108987
P1,273,Under Armour Kids' Mercenary Slide,2015-06-21,2,10.0,6.0,-4.0,-0.6666666666666666,1046,0.0019120458891013384,0.19,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-06-28,529,1.0,579.0,-50.0,-0.08635578583765112,967,0.5470527404343329,54.71,0.5470527404343329
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-06-28,250,2.0,254.0,-4.0,-0.015748031496062992,967,0.25853154084798347,25.85,0.8055842812823164
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-06-28,135,3.0,133.0,2.0,0.015037593984962405,967,0.13960703205791106,13.96,0.9451913133402274
P1,278,Under Armour Men's Compression EV SL Slide,2015-06-28,14,4.0,26.0,-12.0,-0.46153846153846156,967,0.014477766287487074,1.45,0.9596690796277145
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-06-28,9,5.0,9.0,0.0,0.0,967,0.009307135470527405,0.93,0.9689762150982419
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-06-28,8,6.0,16.0,-8.0,-0.5,967,0.008273009307135471,0.83,0.9772492244053774
P1,172,Nike Women's Tempo Shorts,2015-06-28,7,7.0,10.0,-3.0,-0.3,967,0.007238883143743537,0.72,0.984488107549121
P1,273,Under Armour Kids' Mercenary Slide,2015-06-28,7,7.0,2.0,5.0,2.5,967,0.007238883143743537,0.72,0.9917269906928645
P1,276,Under Armour Women's Ignite Slide,2015-06-28,4,8.0,6.0,-2.0,-0.3333333333333333,967,0.004136504653567736,0.41,0.9958634953464323
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-06-28,4,8.0,11.0,-7.0,-0.6363636363636364,967,0.004136504653567736,0.41,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-05,526,1.0,529.0,-3.0,-0.005671077504725898,1026,0.5126705653021443,51.27,0.5126705653021443
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-05,303,2.0,250.0,53.0,0.212,1026,0.2953216374269006,29.53,0.8079922027290449
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-05,159,3.0,135.0,24.0,0.17777777777777778,1026,0.15497076023391812,15.5,0.962962962962963
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-05,11,4.0,14.0,-3.0,-0.21428571428571427,1026,0.010721247563352826,1.07,0.9736842105263158
P1,172,Nike Women's Tempo Shorts,2015-07-05,6,5.0,7.0,-1.0,-0.14285714285714285,1026,0.005847953216374269,0.58,0.9795321637426901
P1,276,Under Armour Women's Ignite Slide,2015-07-05,6,5.0,4.0,2.0,0.5,1026,0.005847953216374269,0.58,0.9853801169590644
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-05,5,6.0,8.0,-3.0,-0.375,1026,0.004873294346978557,0.49,0.9902534113060429
P1,273,Under Armour Kids' Mercenary Slide,2015-07-05,5,6.0,7.0,-2.0,-0.2857142857142857,1026,0.004873294346978557,0.49,0.9951267056530215
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-05,5,6.0,4.0,1.0,0.25,1026,0.004873294346978557,0.49,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-05,0,7.0,9.0,-9.0,-1.0,1026,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-12,469,1.0,526.0,-57.0,-0.10836501901140684,908,0.5165198237885462,51.65,0.5165198237885462
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-12,236,2.0,303.0,-67.0,-0.22112211221122113,908,0.2599118942731278,25.99,0.776431718061674
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-12,156,3.0,159.0,-3.0,-0.018867924528301886,908,0.17180616740088106,17.18,0.948237885462555
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-12,13,4.0,5.0,8.0,1.6,908,0.014317180616740088,1.43,0.9625550660792952
P1,172,Nike Women's Tempo Shorts,2015-07-12,9,5.0,6.0,3.0,0.5,908,0.009911894273127754,0.99,0.9724669603524229
P1,273,Under Armour Kids' Mercenary Slide,2015-07-12,9,5.0,5.0,4.0,0.8,908,0.009911894273127754,0.99,0.9823788546255506
P1,276,Under Armour Women's Ignite Slide,2015-07-12,6,6.0,6.0,0.0,0.0,908,0.006607929515418502,0.66,0.9889867841409692
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-12,5,7.0,0.0,5.0,,908,0.005506607929515419,0.55,0.9944933920704846
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-12,5,7.0,11.0,-6.0,-0.5454545454545454,908,0.005506607929515419,0.55,1.0
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-12,0,8.0,5.0,-5.0,-1.0,908,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-19,567,1.0,469.0,98.0,0.208955223880597,1050,0.54,54.0,0.54
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-19,248,2.0,236.0,12.0,0.05084745762711865,1050,0.2361904761904762,23.62,0.7761904761904762
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-19,169,3.0,156.0,13.0,0.08333333333333333,1050,0.16095238095238096,16.1,0.9371428571428572
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-19,17,4.0,5.0,12.0,2.4,1050,0.01619047619047619,1.62,0.9533333333333334
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-19,14,5.0,0.0,14.0,,1050,0.013333333333333334,1.33,0.9666666666666667
P1,172,Nike Women's Tempo Shorts,2015-07-19,13,6.0,9.0,4.0,0.4444444444444444,1050,0.012380952380952381,1.24,0.979047619047619
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-19,13,6.0,13.0,0.0,0.0,1050,0.012380952380952381,1.24,0.9914285714285714
P1,276,Under Armour Women's Ignite Slide,2015-07-19,5,7.0,6.0,-1.0,-0.16666666666666666,1050,0.004761904761904762,0.48,0.9961904761904763
P1,273,Under Armour Kids' Mercenary Slide,2015-07-19,4,8.0,9.0,-5.0,-0.5555555555555556,1050,0.0038095238095238095,0.38,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-19,0,9.0,5.0,-5.0,-1.0,1050,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-07-26,463,1.0,567.0,-104.0,-0.18342151675485008,866,0.5346420323325635,53.46,0.5346420323325635
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-07-26,206,2.0,248.0,-42.0,-0.1693548387096774,866,0.23787528868360278,23.79,0.7725173210161662
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-07-26,149,3.0,169.0,-20.0,-0.11834319526627218,866,0.1720554272517321,17.21,0.9445727482678983
P1,172,Nike Women's Tempo Shorts,2015-07-26,10,4.0,13.0,-3.0,-0.23076923076923078,866,0.011547344110854504,1.15,0.9561200923787528
P1,273,Under Armour Kids' Mercenary Slide,2015-07-26,9,5.0,4.0,5.0,1.25,866,0.010392609699769052,1.04,0.9665127020785219
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-07-26,8,6.0,0.0,8.0,,866,0.009237875288683603,0.92,0.9757505773672055
P1,276,Under Armour Women's Ignite Slide,2015-07-26,8,6.0,5.0,3.0,0.6,866,0.009237875288683603,0.92,0.9849884526558891
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-07-26,5,7.0,14.0,-9.0,-0.6428571428571429,866,0.005773672055427252,0.58,0.9907621247113163
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-07-26,5,7.0,13.0,-8.0,-0.6153846153846154,866,0.005773672055427252,0.58,0.9965357967667436
P1,278,Under Armour Men's Compression EV SL Slide,2015-07-26,3,8.0,17.0,-14.0,-0.8235294117647058,866,0.003464203233256351,0.35,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-02,503,1.0,463.0,40.0,0.08639308855291576,940,0.5351063829787234,53.51,0.5351063829787234
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-02,248,2.0,206.0,42.0,0.20388349514563106,940,0.26382978723404255,26.38,0.798936170212766
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-02,139,3.0,149.0,-10.0,-0.06711409395973154,940,0.1478723404255319,14.79,0.9468085106382979
P1,273,Under Armour Kids' Mercenary Slide,2015-08-02,11,4.0,9.0,2.0,0.2222222222222222,940,0.011702127659574468,1.17,0.9585106382978723
P1,276,Under Armour Women's Ignite Slide,2015-08-02,10,5.0,8.0,2.0,0.25,940,0.010638297872340425,1.06,0.9691489361702127
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-02,10,5.0,3.0,7.0,2.3333333333333335,940,0.010638297872340425,1.06,0.9797872340425532
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-02,10,5.0,5.0,5.0,1.0,940,0.010638297872340425,1.06,0.9904255319148936
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-02,7,6.0,5.0,2.0,0.4,940,0.007446808510638298,0.74,0.9978723404255319
P1,172,Nike Women's Tempo Shorts,2015-08-02,2,7.0,10.0,-8.0,-0.8,940,0.002127659574468085,0.21,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-02,0,8.0,8.0,-8.0,-1.0,940,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-09,535,1.0,503.0,32.0,0.0636182902584493,991,0.5398587285570131,53.99,0.5398587285570131
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-09,236,2.0,248.0,-12.0,-0.04838709677419355,991,0.23814328960645811,23.81,0.7780020181634713
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-09,164,3.0,139.0,25.0,0.17985611510791366,991,0.16548940464177597,16.55,0.9434914228052472
P1,276,Under Armour Women's Ignite Slide,2015-08-09,26,4.0,10.0,16.0,1.6,991,0.026236125126135216,2.62,0.9697275479313824
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-09,11,5.0,7.0,4.0,0.5714285714285714,991,0.011099899091826439,1.11,0.9808274470232089
P1,172,Nike Women's Tempo Shorts,2015-08-09,9,6.0,2.0,7.0,3.5,991,0.009081735620585268,0.91,0.9899091826437941
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-09,7,7.0,0.0,7.0,,991,0.007063572149344097,0.71,0.9969727547931382
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-09,3,8.0,10.0,-7.0,-0.7,991,0.0030272452068617556,0.3,1.0
P1,273,Under Armour Kids' Mercenary Slide,2015-08-09,0,9.0,11.0,-11.0,-1.0,991,0.0,0.0,1.0
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-09,0,9.0,10.0,-10.0,-1.0,991,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-16,575,1.0,535.0,40.0,0.07476635514018691,1023,0.5620723362658846,56.21,0.5620723362658846
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-16,254,2.0,236.0,18.0,0.07627118644067797,1023,0.2482893450635386,24.83,0.8103616813294232
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-16,148,3.0,164.0,-16.0,-0.0975609756097561,1023,0.14467253176930597,14.47,0.9550342130987292
P1,273,Under Armour Kids' Mercenary Slide,2015-08-16,12,4.0,0.0,12.0,,1023,0.011730205278592375,1.17,0.9667644183773215
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-16,11,5.0,7.0,4.0,0.5714285714285714,1023,0.010752688172043012,1.08,0.9775171065493645
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-16,8,6.0,3.0,5.0,1.6666666666666667,1023,0.007820136852394917,0.78,0.9853372434017595
P1,276,Under Armour Women's Ignite Slide,2015-08-16,6,7.0,26.0,-20.0,-0.7692307692307693,1023,0.005865102639296188,0.59,0.9912023460410557
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-16,6,7.0,0.0,6.0,,1023,0.005865102639296188,0.59,0.9970674486803519
P1,172,Nike Women's Tempo Shorts,2015-08-16,2,8.0,9.0,-7.0,-0.7777777777777778,1023,0.0019550342130987292,0.2,0.9990224828934506
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-16,1,9.0,11.0,-10.0,-0.9090909090909091,1023,0.0009775171065493646,0.1,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-23,484,1.0,575.0,-91.0,-0.1582608695652174,965,0.5015544041450777,50.16,0.5015544041450777
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-23,276,2.0,254.0,22.0,0.08661417322834646,965,0.2860103626943005,28.6,0.7875647668393781
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-23,146,3.0,148.0,-2.0,-0.013513513513513514,965,0.15129533678756477,15.13,0.9388601036269429
P1,276,Under Armour Women's Ignite Slide,2015-08-23,17,4.0,6.0,11.0,1.8333333333333333,965,0.017616580310880828,1.76,0.9564766839378238
P1,172,Nike Women's Tempo Shorts,2015-08-23,12,5.0,2.0,10.0,5.0,965,0.012435233160621761,1.24,0.9689119170984456
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-23,12,5.0,8.0,4.0,0.5,965,0.012435233160621761,1.24,0.9813471502590673
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-23,7,6.0,6.0,1.0,0.16666666666666666,965,0.007253886010362694,0.73,0.98860103626943
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-23,6,7.0,1.0,5.0,5.0,965,0.0062176165803108805,0.62,0.9948186528497409
P1,273,Under Armour Kids' Mercenary Slide,2015-08-23,5,8.0,12.0,-7.0,-0.5833333333333334,965,0.0051813471502590676,0.52,1.0
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-23,0,9.0,11.0,-11.0,-1.0,965,0.0,0.0,1.0
P1,365,Perfect Fitness Perfect Rip Deck,2015-08-30,587,1.0,484.0,103.0,0.2128099173553719,1024,0.5732421875,57.32,0.5732421875
P1,191,Nike Men's Free 5.0+ Running Shoe,2015-08-30,226,2.0,276.0,-50.0,-0.18115942028985507,1024,0.220703125,22.07,0.7939453125
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2015-08-30,157,3.0,146.0,11.0,0.07534246575342465,1024,0.1533203125,15.33,0.947265625
P1,282,Under Armour Women's Ignite PIP VI Slide,2015-08-30,16,4.0,12.0,4.0,0.3333333333333333,1024,0.015625,1.56,0.962890625
P1,278,Under Armour Men's Compression EV SL Slide,2015-08-30,14,5.0,7.0,7.0,1.0,1024,0.013671875,1.37,0.9765625
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2015-08-30,10,6.0,6.0,4.0,0.6666666666666666,1024,0.009765625,0.98,0.986328125
P1,276,Under Armour Women's Ignite Slide,2015-08-30,5,7.0,17.0,-12.0,-0.7058823529411765,1024,0.0048828125,0.49,0.9912109375
P1,249,Under Armour Women's Micro G Skulpt Running S,2015-08-30,4,8.0,0.0,4.0,,1024,0.00390625,0.39,0.9951171875
P1,273,Under Armour Kids' Mercenary Slide,2015-08-30,3,9.0,5.0,-2.0,-0.4,1024,0.0029296875,0.29,0.998046875
