Plant_ID,Product Card Id,Product Name,Order_Date,Weekly_Demand,Beginning_Inventory,Weekly_Capacity,Baseline_Available_Capacity,ABC_Class,Planning_Priority,Planning_Key,Scenario,Scenario_Demand,Scenario_Capacity,Net_Demand,Allocated_Qty,Backlog,Remaining_Capacity,Allocation_Order,Allocation_Strategy,Allocation_Reason
P1,172,Nike Women's Tempo Shorts,2017-04-02,17,6.0,1165,253,C,1,P1|172|2017-04-02,Baseline,17.0,1165,11.0,11.0,0.0,1154.0,5,Priority First,Demand Fully Satisfied
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-02,0,4.0,1165,253,C,1,P1|235|2017-04-02,Baseline,0.0,1165,0.0,0.0,0.0,1154.0,6,Priority First,No Production Required
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-02,3,21.0,1165,253,C,1,P1|249|2017-04-02,Baseline,3.0,1165,0.0,0.0,0.0,1154.0,7,Priority First,No Production Required
P1,273,Under Armour Kids' Mercenary Slide,2017-04-02,5,20.0,1165,253,C,1,P1|273|2017-04-02,Baseline,5.0,1165,0.0,0.0,0.0,1154.0,8,Priority First,No Production Required
P1,278,Under Armour Men's Compression EV SL Slide,2017-04-02,11,18.0,1165,253,C,1,P1|278|2017-04-02,Baseline,11.0,1165,0.0,0.0,0.0,1154.0,9,Priority First,No Production Required
P1,282,Under Armour Women's Ignite PIP VI Slide,2017-04-02,1,21.0,1165,253,C,1,P1|282|2017-04-02,Baseline,1.0,1165,0.0,0.0,0.0,1154.0,10,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-04-09,216,1132.0,1165,224,A,3,P1|191|2017-04-09,Baseline,216.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-04-09,514,2378.0,1165,224,A,3,P1|365|2017-04-09,Baseline,514.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,276,Under Armour Women's Ignite Slide,2017-04-09,10,19.0,1165,224,B,2,P1|276|2017-04-09,Baseline,10.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-04-09,157,311.0,1165,224,B,2,P1|403|2017-04-09,Baseline,157.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,172,Nike Women's Tempo Shorts,2017-04-09,10,0.0,1165,224,C,1,P1|172|2017-04-09,Baseline,10.0,1165,10.0,10.0,0.0,1155.0,5,Priority First,Demand Fully Satisfied
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-09,5,4.0,1165,224,C,1,P1|235|2017-04-09,Baseline,5.0,1165,1.0,1.0,0.0,1154.0,6,Priority First,Demand Fully Satisfied
P1,278,Under Armour Men's Compression EV SL Slide,2017-04-09,8,7.0,1165,224,C,1,P1|278|2017-04-09,Baseline,8.0,1165,1.0,1.0,0.0,1153.0,7,Priority First,Demand Fully Satisfied
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-09,9,18.0,1165,224,C,1,P1|249|2017-04-09,Baseline,9.0,1165,0.0,0.0,0.0,1153.0,8,Priority First,No Production Required
P1,273,Under Armour Kids' Mercenary Slide,2017-04-09,8,15.0,1165,224,C,1,P1|273|2017-04-09,Baseline,8.0,1165,0.0,0.0,0.0,1153.0,9,Priority First,No Production Required
P1,282,Under Armour Women's Ignite PIP VI Slide,2017-04-09,4,20.0,1165,224,C,1,P1|282|2017-04-09,Baseline,4.0,1165,0.0,0.0,0.0,1153.0,10,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-04-16,267,916.0,1165,237,A,3,P1|191|2017-04-16,Baseline,267.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-04-16,469,1864.0,1165,237,A,3,P1|365|2017-04-16,Baseline,469.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-04-16,157,154.0,1165,237,B,2,P1|403|2017-04-16,Baseline,157.0,1165,3.0,3.0,0.0,1162.0,3,Priority First,Demand Fully Satisfied
P1,276,Under Armour Women's Ignite Slide,2017-04-16,6,9.0,1165,237,B,2,P1|276|2017-04-16,Baseline,6.0,1165,0.0,0.0,0.0,1162.0,4,Priority First,No Production Required
P1,278,Under Armour Men's Compression EV SL Slide,2017-04-16,6,0.0,1165,237,C,1,P1|278|2017-04-16,Baseline,6.0,1165,6.0,6.0,0.0,1156.0,5,Priority First,Demand Fully Satisfied
P1,172,Nike Women's Tempo Shorts,2017-04-16,2,0.0,1165,237,C,1,P1|172|2017-04-16,Baseline,2.0,1165,2.0,2.0,0.0,1154.0,6,Priority First,Demand Fully Satisfied
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-16,1,0.0,1165,237,C,1,P1|235|2017-04-16,Baseline,1.0,1165,1.0,1.0,0.0,1153.0,7,Priority First,Demand Fully Satisfied
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-16,5,9.0,1165,237,C,1,P1|249|2017-04-16,Baseline,5.0,1165,0.0,0.0,0.0,1153.0,8,Priority First,No Production Required
P1,273,Under Armour Kids' Mercenary Slide,2017-04-16,6,7.0,1165,237,C,1,P1|273|2017-04-16,Baseline,6.0,1165,0.0,0.0,0.0,1153.0,9,Priority First,No Production Required
P1,282,Under Armour Women's Ignite PIP VI Slide,2017-04-16,9,16.0,1165,237,C,1,P1|282|2017-04-16,Baseline,9.0,1165,0.0,0.0,0.0,1153.0,10,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-04-23,285,1626.0,1165,108,A,3,P1|191|2017-04-23,Baseline,285.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-04-23,565,3267.0,1165,108,A,3,P1|365|2017-04-23,Baseline,565.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,276,Under Armour Women's Ignite Slide,2017-04-23,2,33.0,1165,108,B,2,P1|276|2017-04-23,Baseline,2.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-04-23,160,658.0,1165,108,B,2,P1|403|2017-04-23,Baseline,160.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,273,Under Armour Kids' Mercenary Slide,2017-04-23,10,1.0,1165,108,C,1,P1|273|2017-04-23,Baseline,10.0,1165,9.0,9.0,0.0,1156.0,5,Priority First,Demand Fully Satisfied
P1,249,Under Armour Women's Micro G Skulpt Running S,2017-04-23,12,4.0,1165,108,C,1,P1|249|2017-04-23,Baseline,12.0,1165,8.0,8.0,0.0,1148.0,6,Priority First,Demand Fully Satisfied
P1,282,Under Armour Women's Ignite PIP VI Slide,2017-04-23,10,7.0,1165,108,C,1,P1|282|2017-04-23,Baseline,10.0,1165,3.0,3.0,0.0,1145.0,7,Priority First,Demand Fully Satisfied
P1,172,Nike Women's Tempo Shorts,2017-04-23,7,22.0,1165,108,C,1,P1|172|2017-04-23,Baseline,7.0,1165,0.0,0.0,0.0,1145.0,8,Priority First,No Production Required
P1,235,Under Armour Hustle Storm Medium Duffle Bag,2017-04-23,3,21.0,1165,108,C,1,P1|235|2017-04-23,Baseline,3.0,1165,0.0,0.0,0.0,1145.0,9,Priority First,No Production Required
P1,278,Under Armour Men's Compression EV SL Slide,2017-04-23,3,20.0,1165,108,C,1,P1|278|2017-04-23,Baseline,3.0,1165,0.0,0.0,0.0,1145.0,10,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-04-30,229,1341.0,1165,226,A,3,P1|191|2017-04-30,Baseline,229.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-04-30,526,2702.0,1165,226,A,3,P1|365|2017-04-30,Baseline,526.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-04-30,148,498.0,1165,226,B,2,P1|403|2017-04-30,Baseline,148.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-04-30,4,48.0,1165,226,C,1,P1|216|2017-04-30,Baseline,4.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-04-30,13,159.0,1165,226,C,1,P1|251|2017-04-30,Baseline,13.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-04-30,10,154.0,1165,226,C,1,P1|258|2017-04-30,Baseline,10.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-04-30,9,154.0,1165,226,C,1,P1|359|2017-04-30,Baseline,9.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-05-07,247,1112.0,1165,210,A,3,P1|191|2017-05-07,Baseline,247.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-05-07,500,2176.0,1165,210,A,3,P1|365|2017-05-07,Baseline,500.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-05-07,176,350.0,1165,210,B,2,P1|403|2017-05-07,Baseline,176.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-05-07,2,44.0,1165,210,C,1,P1|216|2017-05-07,Baseline,2.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-05-07,8,146.0,1165,210,C,1,P1|251|2017-05-07,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-05-07,5,144.0,1165,210,C,1,P1|258|2017-05-07,Baseline,5.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-05-07,17,145.0,1165,210,C,1,P1|359|2017-05-07,Baseline,17.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-05-14,252,865.0,1165,268,A,3,P1|191|2017-05-14,Baseline,252.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-05-14,441,1676.0,1165,268,A,3,P1|365|2017-05-14,Baseline,441.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-05-14,178,174.0,1165,268,B,2,P1|403|2017-05-14,Baseline,178.0,1165,4.0,4.0,0.0,1161.0,3,Priority First,Demand Fully Satisfied
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-05-14,1,42.0,1165,268,C,1,P1|216|2017-05-14,Baseline,1.0,1165,0.0,0.0,0.0,1161.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-05-14,11,138.0,1165,268,C,1,P1|251|2017-05-14,Baseline,11.0,1165,0.0,0.0,0.0,1161.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-05-14,10,139.0,1165,268,C,1,P1|258|2017-05-14,Baseline,10.0,1165,0.0,0.0,0.0,1161.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-05-14,4,128.0,1165,268,C,1,P1|359|2017-05-14,Baseline,4.0,1165,0.0,0.0,0.0,1161.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-05-21,243,1626.0,1165,226,A,3,P1|191|2017-05-21,Baseline,243.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-05-21,514,3267.0,1165,226,A,3,P1|365|2017-05-21,Baseline,514.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-05-21,151,658.0,1165,226,B,2,P1|403|2017-05-21,Baseline,151.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-05-21,3,41.0,1165,226,C,1,P1|216|2017-05-21,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-05-21,11,127.0,1165,226,C,1,P1|251|2017-05-21,Baseline,11.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-05-21,3,129.0,1165,226,C,1,P1|258|2017-05-21,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-05-21,14,124.0,1165,226,C,1,P1|359|2017-05-21,Baseline,14.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-05-28,240,1383.0,1165,213,A,3,P1|191|2017-05-28,Baseline,240.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-05-28,537,2753.0,1165,213,A,3,P1|365|2017-05-28,Baseline,537.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-05-28,157,507.0,1165,213,B,2,P1|403|2017-05-28,Baseline,157.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-05-28,0,38.0,1165,213,C,1,P1|216|2017-05-28,Baseline,0.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-05-28,4,116.0,1165,213,C,1,P1|251|2017-05-28,Baseline,4.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-05-28,8,126.0,1165,213,C,1,P1|258|2017-05-28,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-05-28,6,110.0,1165,213,C,1,P1|359|2017-05-28,Baseline,6.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-06-04,246,1143.0,1165,194,A,3,P1|191|2017-06-04,Baseline,246.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-06-04,490,2216.0,1165,194,A,3,P1|365|2017-06-04,Baseline,490.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-06-04,197,350.0,1165,194,B,2,P1|403|2017-06-04,Baseline,197.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-06-04,3,38.0,1165,194,C,1,P1|216|2017-06-04,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-06-04,17,112.0,1165,194,C,1,P1|251|2017-06-04,Baseline,17.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-06-04,6,118.0,1165,194,C,1,P1|258|2017-06-04,Baseline,6.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-06-04,12,104.0,1165,194,C,1,P1|359|2017-06-04,Baseline,12.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-06-11,207,897.0,1165,318,A,3,P1|191|2017-06-11,Baseline,207.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-06-11,448,1726.0,1165,318,A,3,P1|365|2017-06-11,Baseline,448.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-06-11,159,153.0,1165,318,B,2,P1|403|2017-06-11,Baseline,159.0,1165,6.0,6.0,0.0,1159.0,3,Priority First,Demand Fully Satisfied
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-06-11,2,35.0,1165,318,C,1,P1|216|2017-06-11,Baseline,2.0,1165,0.0,0.0,0.0,1159.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-06-11,6,95.0,1165,318,C,1,P1|251|2017-06-11,Baseline,6.0,1165,0.0,0.0,0.0,1159.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-06-11,14,112.0,1165,318,C,1,P1|258|2017-06-11,Baseline,14.0,1165,0.0,0.0,0.0,1159.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-06-11,11,92.0,1165,318,C,1,P1|359|2017-06-11,Baseline,11.0,1165,0.0,0.0,0.0,1159.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-06-18,206,1626.0,1165,374,A,3,P1|191|2017-06-18,Baseline,206.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-06-18,393,3267.0,1165,374,A,3,P1|365|2017-06-18,Baseline,393.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-06-18,145,658.0,1165,374,B,2,P1|403|2017-06-18,Baseline,145.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-06-18,4,33.0,1165,374,C,1,P1|216|2017-06-18,Baseline,4.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-06-18,27,89.0,1165,374,C,1,P1|251|2017-06-18,Baseline,27.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-06-18,13,98.0,1165,374,C,1,P1|258|2017-06-18,Baseline,13.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-06-18,3,81.0,1165,374,C,1,P1|359|2017-06-18,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-06-25,279,1420.0,1165,191,A,3,P1|191|2017-06-25,Baseline,279.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-06-25,505,2874.0,1165,191,A,3,P1|365|2017-06-25,Baseline,505.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-06-25,170,513.0,1165,191,B,2,P1|403|2017-06-25,Baseline,170.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-06-25,3,29.0,1165,191,C,1,P1|216|2017-06-25,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-06-25,5,62.0,1165,191,C,1,P1|251|2017-06-25,Baseline,5.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-06-25,4,85.0,1165,191,C,1,P1|258|2017-06-25,Baseline,4.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-06-25,8,78.0,1165,191,C,1,P1|359|2017-06-25,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-07-02,243,1141.0,1165,262,A,3,P1|191|2017-07-02,Baseline,243.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-07-02,493,2369.0,1165,262,A,3,P1|365|2017-07-02,Baseline,493.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-07-02,130,343.0,1165,262,B,2,P1|403|2017-07-02,Baseline,130.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-07-02,3,26.0,1165,262,C,1,P1|216|2017-07-02,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-07-02,10,57.0,1165,262,C,1,P1|251|2017-07-02,Baseline,10.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-07-02,8,81.0,1165,262,C,1,P1|258|2017-07-02,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-07-02,16,70.0,1165,262,C,1,P1|359|2017-07-02,Baseline,16.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-07-09,238,898.0,1165,186,A,3,P1|191|2017-07-09,Baseline,238.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-07-09,551,1876.0,1165,186,A,3,P1|365|2017-07-09,Baseline,551.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-07-09,166,213.0,1165,186,B,2,P1|403|2017-07-09,Baseline,166.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-07-09,1,23.0,1165,186,C,1,P1|216|2017-07-09,Baseline,1.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-07-09,6,47.0,1165,186,C,1,P1|251|2017-07-09,Baseline,6.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-07-09,9,73.0,1165,186,C,1,P1|258|2017-07-09,Baseline,9.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-07-09,8,54.0,1165,186,C,1,P1|359|2017-07-09,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-07-16,232,1626.0,1165,225,A,3,P1|191|2017-07-16,Baseline,232.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-07-16,524,3267.0,1165,225,A,3,P1|365|2017-07-16,Baseline,524.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-07-16,154,658.0,1165,225,B,2,P1|403|2017-07-16,Baseline,154.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-07-16,3,22.0,1165,225,C,1,P1|216|2017-07-16,Baseline,3.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-07-16,4,41.0,1165,225,C,1,P1|251|2017-07-16,Baseline,4.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-07-16,7,64.0,1165,225,C,1,P1|258|2017-07-16,Baseline,7.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
P1,359,Nike Men's Free TR 5.0 TB Training Shoe,2017-07-16,16,46.0,1165,225,C,1,P1|359|2017-07-16,Baseline,16.0,1165,0.0,0.0,0.0,1165.0,7,Priority First,No Production Required
P1,191,Nike Men's Free 5.0+ Running Shoe,2017-07-23,291,1394.0,1165,174,A,3,P1|191|2017-07-23,Baseline,291.0,1165,0.0,0.0,0.0,1165.0,1,Priority First,No Production Required
P1,365,Perfect Fitness Perfect Rip Deck,2017-07-23,506,2743.0,1165,174,A,3,P1|365|2017-07-23,Baseline,506.0,1165,0.0,0.0,0.0,1165.0,2,Priority First,No Production Required
P1,403,Nike Men's CJ Elite 2 TD Football Cleat,2017-07-23,162,504.0,1165,174,B,2,P1|403|2017-07-23,Baseline,162.0,1165,0.0,0.0,0.0,1165.0,3,Priority First,No Production Required
P1,216,Yakima DoubleDown Ace Hitch Mount 4-Bike Rack,2017-07-23,5,19.0,1165,174,C,1,P1|216|2017-07-23,Baseline,5.0,1165,0.0,0.0,0.0,1165.0,4,Priority First,No Production Required
P1,251,Brooks Women's Ghost 6 Running Shoe,2017-07-23,8,37.0,1165,174,C,1,P1|251|2017-07-23,Baseline,8.0,1165,0.0,0.0,0.0,1165.0,5,Priority First,No Production Required
P1,258,Nike Women's Free 5.0 TR FIT PRT 4 Training S,2017-07-23,10,57.0,1165,174,C,1,P1|258|2017-07-23,Baseline,10.0,1165,0.0,0.0,0.0,1165.0,6,Priority First,No Production Required
